eFCor1	eFCor2	eFCor3	eFCor4	eFCor5	eHCor1	eHCor2	eHCor3	eHCor4	eHCor5	lFCor1	lFCor2	lFCor3	lFCor4	lFCor5	lHCor1	lHCor2	lHCor3	lHCor4	lHCor5
SAT1	-0.222894797560818	-0.0171288217207017	0.057816349171202	-0.0180728560842045	0.200280126194524	-0.10099201448558	0.249211419947185	-0.227054264699583	-0.299746137309208	0.378580996547186	0.237218499124179	0.265115548367467	-0.717338484180001	-0.341477870561535	0.556482307249894	0.171829593215895	1.00359817841283	-0.291480100560804	0.477217751861497	-1.36116542292942
SAP30	0.122454595086883	-0.266797228620177	0.193050746602472	-0.17954870813182	0.130840595062641	0.167503667078507	0.391152877396086	-0.567257210251784	-0.186280442778577	0.194881108555769	-0.276211367956336	0.129478612590744	0.18458777814222	-0.344152239891463	0.306297217114835	0.0712790668619148	0.751529911046372	0.00472584928125031	-0.365885520711549	-0.461649306477988
SAP18	-0.546209248533371	-0.722533412402882	-0.115634527709172	0.364004055517167	1.02037313312826	0.158151984136847	-0.458709375046885	0.20201352318605	0.24611395685417	-0.147570089130182	-0.450387351821679	0.395974059454868	0.430901386491996	0.342043599233145	-0.718531693358335	-0.0898356482540414	-0.157184301426843	-0.200849238868333	0.250538211637975	0.197330976911243
SALL4	1.02997145060611	0.234694683146471	0.33227724623095	-0.862000128282997	-0.734943251700533	0.715543707988921	0.355794267130656	-0.339123679369841	-0.813430592109631	0.0812162963598948	0.0830513778213018	-0.245082654319311	0.029419726066461	0.264239145952138	-0.13162759552059	0.170010102846522	-0.125851952446147	-0.293330100846128	0.0616103154117364	0.187561635034017
SALL3	-0.166687795353821	0.128336589836555	0.212348402544656	-0.156047891164197	-0.0179493058631934	-0.499146840665321	0.0433100973476932	0.0856427497565522	0.210732307040607	0.159461686520469	0.00375511849018573	0.107890047131789	-0.0163500122759281	0.0574923804325992	-0.152787533778646	-0.0720049527690985	-0.27539913291839	-0.0912309912658271	-0.101498613233551	0.540133690186866
SALL1	-1.03061928396795	-0.407799038230378	-0.319400059681069	0.20976956888931	1.54804881299008	-1.24739001544339	-0.32176611509316	-0.611385618353324	0.745545524712008	1.43499622417787	-0.147194323288566	-0.481755431041511	-0.68573700887968	0.692214901347211	0.622471861862544	-0.245971399270394	-0.862279182826248	-0.463322332585437	0.115286405231318	1.45628650945076
S1PR4	0	0	0	0	0	-0.108697050797299	0.110659316787506	0.215431835604391	-0.108697050797299	-0.108697050797299	-0.0464395818241293	0.185758327296517	-0.0464395818241293	-0.0464395818241293	-0.0464395818241293	-0.126840458440079	-0.126840458440079	0.136261584501439	0.244259790818797	-0.126840458440079
S1PR1	0.332410660651002	-0.123721636725597	-0.0307701304173167	0.0410122914511939	-0.218931184959283	-0.0979713751913938	0.167592996601907	-0.0654544978708422	-0.147491690859711	0.14332456732004	0.290405513806012	-0.0416594498861964	0.0127245537703504	-0.0036100275463169	-0.257860590143849	-0.0840414433461136	0.177441851200095	0.116836477088445	0.124809464955195	-0.335046349897622
S100A10	-1.09737915956869	-0.437131376022789	0.814690081980755	0.831550013901015	-0.111729560290291	-0.801517115174319	0.179178379544272	0.547038695523428	1.11786766924247	-1.04256762913585	0.503832667656098	1.08372864486044	0.715200860068329	-2.47086959969169	0.168107427106829	-1.36452098778276	2.7505382832956	0.969511080675666	-0.858895351796022	-1.49663302439249
RYR3	-0.288214010277293	-0.160723339163032	0.053541378028061	0.374444283190508	0.0209516882217556	-0.269598265147701	0.164793616908689	0.0480076001751675	0.120330084786285	-0.0635330367224407	-0.0859312761051325	0.291604668880358	0.0555532416869409	-0.0817035981372825	-0.179523036324883	-0.146177814200188	-0.0319390715287762	-0.118220461900902	-0.0839029679221892	0.380240315552055
RYK	-0.175767051384326	-0.169322162074796	0.205732872217517	0.0817544847354794	0.0576018565061238	-0.0279473559029597	0.614584929816318	-0.648528406791772	-0.488187649278702	0.550078482157118	0.0679002123803478	-0.719712947710858	0.203921536509823	0.363933627556216	0.0839575712644738	-0.329082689691356	-1.08658622741257	-0.628530257576353	-0.911865595167398	2.95606476984768
RXRG	-0.661344531074114	0.00835957522955855	0.247735720058865	0.198264671412691	0.206984564372999	-0.657171217608223	-0.132595652416851	-0.173957320184948	0.672050055720303	0.291674134489719	0.057487963500795	-0.174907084973132	0.276709294327881	0.0240715405423135	-0.183361713397858	-0.594406544355894	-0.660754075713256	-0.55850735280477	0.399558381250751	1.41410959162317
RWDD2B	-0.271732324285127	0.0444572591678893	0.193898108657133	0.036217725217548	-0.00284076875744166	-0.153360268034332	0.304997795140988	-0.351587422187888	-0.328913558341572	0.528863453422804	0.457848083304679	0.397194645896135	-0.369500583669751	-0.11898493879931	-0.366557206731753	-0.00073224287929996	-0.108867850577005	0.0813287213957317	-0.055477381853323	0.0837487539138957
RUVBL1	-0.0198557976981206	0.159375369606256	0.0438840872688377	0.0557802090187653	-0.239183868195736	-0.110133179607404	0.36883415000465	0.0341031944151009	0.234967507522059	-0.527771672334408	-0.129621929763729	-0.0228032750012925	-0.0708689498926329	0.0103474715487657	0.212946683108887	-0.238456225374804	0.0478719746915655	0.319592672616471	-0.312320602244482	0.183312180311249
RUNX3	2.13312396918855	1.62024174343134	0.755757501094697	-1.58533072075751	-2.92379249295708	1.95596542022908	1.56813326578988	0.324395369730235	-1.46142225971263	-2.38707179603656	1.1852275929588	-0.0287865027469651	1.10638858677868	-0.767186902441858	-1.49564277454865	1.62603216753598	0.37467391431597	0.33283555272141	-2.04442398223361	-0.289117652339751
RUNX2	1.11440784650254	0.146131030715726	-0.389655313634369	-0.39114340572391	-0.479740157859988	1.28420686825205	1.18166629015522	8.52362789780514e-05	-0.842170880202635	-1.62378751448362	1.655740739064	0.150989292270229	-0.451582213057432	-0.713781638034479	-0.641366180242321	1.05440204097438	0.419627804615138	-0.096882807777618	-0.609877300724384	-0.767269737087516
RUNX1T1	-0.296106347330467	-0.884984842050252	-0.0747868988866389	0.994979510293887	0.260898577973471	-0.666450600387974	-0.447299906100874	-0.18487049710372	0.414092291671403	0.884528711921164	0.0772443901263626	-0.162419466048011	-0.232497517193393	0.336568816146309	-0.0188962230312679	0.041110773012174	-0.190106146235733	-0.10896666503824	-0.148324447932537	0.406286486194334
RUNX1	-0.141705512830365	-0.179750607549154	-0.181158557112584	-0.324680806645073	0.827295484137176	0.400886146190691	0.0375173221584588	-0.383883357896915	-0.311316378858695	0.25679626840646	1.13354560043287	0.041571423202412	-0.147725395409612	-0.45343542198049	-0.573956206245178	0.972313870257877	-0.101109060893176	-0.733512827562602	-0.811907641713459	0.674215659911359
RTN4R	0.740688114913955	-0.270205034281898	-0.728488092501146	-0.115930269815547	0.373935281684636	1.10202853736121	0.0611774001344232	-0.856696050775623	-0.40701606586348	0.100506179143468	0.225248499986236	0.0111300956147176	0.340769947782146	0.00466827130179492	-0.581816814684895	-0.118016523905094	-0.182073147969878	0.198971569392512	-0.228330995606782	0.32944909808924
RTN4	-0.398163097082858	-0.277277016932331	0.0594097238275939	0.302478056308008	0.313552333879583	-0.645112080434171	0.0896386784355467	-0.381388338271904	-0.161263212773898	1.09812495304443	0.567502457350191	1.31490016319487	-0.473371897456794	-0.290140418461265	-1.11889030462699	-0.386540289896876	-0.185875631720963	-0.210133338422448	0.235478744152118	0.547070515888173
RSPO3	-0.211314975104859	0.613127906665541	0.520588725465784	-0.351104267331624	-0.571297389694842	0.287736220473433	1.02969193229867	0.547126109889097	-0.0389728834915077	-1.8255813791697	0.510441619658377	0.676630802195636	0.484247373458044	-0.175621488271474	-1.49569830704058	0.504624582874226	0.448383318018666	0.560106721375252	-0.517554593969265	-0.995560028298881
RSPO2	-0.740678345159319	-0.308972103394253	-0.0135337090055017	0.62696726738381	0.436216890175263	-0.444893325718355	-0.0196128819387771	0.0867575572260906	0.725540286950641	-0.347791636519598	1.71863766553582	-0.0692141344231745	-0.400196318681419	-1.65656385048391	0.407336638052677	0.802586890402864	0.327986682483981	-0.870273294551251	-0.945850649103968	0.685550370768372
RSPO1	0.47223998255447	0.0550597441032581	-0.419039323372231	0.183013367904566	-0.291273771190062	0.572769899899142	-0.147335121975643	0.354920788876723	0.137502923393197	-0.91785849019342	0.0478681603816051	0.11502628118193	0.604103543502797	-0.358678240133679	-0.408319744932656	0.550198180363734	0.616960510160105	0.243297312033173	-0.422350170150301	-0.98810583240671
RSPH1	0.118788571322399	0.0283248462283656	0.233957061558149	-0.0210446431302924	-0.360025835978621	0.0214717533797091	-0.120237469264847	0.0900901258607589	0.127459296340217	-0.118783706315839	-0.384823049575074	0.0299393294453643	-0.00773565191141623	0.280684896089175	0.0819344759519507	-0.0952805908752272	0.335500731739191	-0.17651122991378	-0.178401057046866	0.114692146096683
RSF1	-0.237665980501459	-0.0552142097970654	0.0702746295190879	0.0561188507846593	0.166486709994778	-0.260048836462016	0.190257662997789	-0.0264822373829805	-0.334776849250263	0.431050260097471	-0.0295195699305815	-0.37984548495994	-0.0690614124380184	0.677950404233651	-0.19952393690511	0.152557058770691	-0.271054499402255	-0.547843689177323	-0.144354747899782	0.81069587770867
RRP1B	-0.194456828901838	-0.164398665110962	0.0529767074924665	0.0565871680057626	0.249291618514571	-0.225934773932047	0.466604031389772	-0.414027108800686	-0.570842413098958	0.744200264441917	0.58067334046008	-0.121955802813833	-0.244314032092642	0.0328145158800215	-0.247218021433627	0.22535991221533	-0.27016774531176	-0.107821740513417	0.0212869485590161	0.131342625050829
RRM2	-0.333065238302234	-0.250559330406535	-0.0109269189635732	1.17900250741729	-0.584451019744945	-0.767392129403264	0.906852349105161	0.372743401827929	0.0106678376609004	-0.52287145919073	0.456095110234813	0.1124406644331	-0.110772770522301	-0.58256227561353	0.12479927146792	0.0441051020380243	0.220385942221967	0.225125276436234	0.675220319750272	-1.1648366404465
RRM1	-0.0814084031552582	0.067223277883123	0.227019136327257	0.686026636986963	-0.898860648042092	-0.24865652665445	0.561596664992489	0.270201363031301	0.225724501214568	-0.808866002583899	-0.371866182159556	-0.597505015307297	0.0626008325107072	0.00381030052879971	0.902960064427349	0.640356238263289	-0.0841152694464125	0.202810968383472	-0.0257203944167319	-0.733331542783619
RPTOR	-0.437185563167428	-0.0364411004062859	0.140454076451888	0.422514238426197	-0.0893416513043697	-0.130539804941463	-0.0624866273726035	0.0344666613950784	0.159567084845832	-0.00100731392684494	-0.0871914503686293	-0.325286857118314	-0.28040002137819	0.423630239152667	0.269248089712465	0.177187167313371	-0.336606035221208	-0.236959956320169	-0.103255676963125	0.499634501191131
RPS6KL1	-0.0153937835028946	-0.160886413425081	-0.0988682739955666	0.21045616741792	0.0646923035056228	0.00286277998147599	-0.0866651376345289	0.00888629290859599	-0.058067791973121	0.132983856717578	-0.217102824638516	-0.213727580053511	0.252504317202357	0.132027816694005	0.0462982707956647	0.191936590451133	0.0852026060899993	0.043052322530432	-0.190781684881069	-0.129409834190495
RPS6KA2	0.114253663204572	-0.0114608844009879	0.136822587155533	-0.058427122125183	-0.181188243833934	-0.0700446174525849	-0.184042650958035	0.0612298911497664	-0.0111595670071762	0.20401694426803	0.063711545438335	0.159817689240553	0.0591674016212822	-0.0736409601268446	-0.209055676173326	-0.0238741020702831	-0.258769619398455	-0.0542558224229392	0.242393262050654	0.0945062818410232
RPS6	2.29924567555624	-0.0238631646777492	-0.862155875569144	-2.38752706893636	0.974300433627008	0.352349740396761	-1.27280705170887	-1.62060278555528	-2.13448248092709	4.6755425777945	-1.60465876011403	2.99391526783906	-0.729842693349681	-2.23606885375085	1.57665503937551	-2.88935958557718	3.80870813474469	4.62066418021197	3.51103258086378	-9.05104531024324
RPS3A	2.67123497255633	-0.190345327983565	-1.31387356845605	-3.37213425271841	2.20511817660169	-1.22013870361309	-1.32122690571903	-2.56386712181988	-3.14616075616452	8.25139348731653	0.578005916293463	5.08807225245818	-0.825466369707044	-3.72532479638589	-1.11528700265872	-4.18208889107706	5.5982638913859	4.16595863364499	3.80216310442752	-9.38429673838137
RPN2	-0.164045599831894	0.0539989232788116	0.19021351776729	0.193672240601593	-0.273839081815808	-0.74283520450248	0.738858426359361	-0.415478278044791	-0.753626558459132	1.17308161464705	0.571523350062584	0.732343062999977	-0.525479477752555	-0.228488632575896	-0.549898302734107	0.165673259165519	-0.110848219103477	0.633073203011282	0.286635637159748	-0.974533880233071
RPN1	-0.44149360088471	0.332286070237972	0.0214484550910239	0.443265501354368	-0.35550642579865	-0.0272867573972491	0.441710060120798	0.241650410597344	0.0141304858291402	-0.670204199150032	0.0619455434720955	-0.181661636205348	0.638830398742662	-0.46204468772466	-0.0570696182847534	0.424455891265097	0.348384711447746	-0.211142608740936	-0.519712428955774	-0.0419855650161409
RPL38	0.95085817649397	1.40344228841846	-0.183555930863115	-1.22703821973332	-0.943706314315989	0.748305917839648	-1.36613931588803	3.31024813855526	2.10804356724371	-4.80045830775059	-2.02525933233629	-1.43368998960398	4.37204390303005	-1.55035122964009	0.637256648550327	-1.49243571992577	-0.216952010146645	0.935547263621935	1.9158232998926	-1.14198283344212
RPL27A	1.80267753086849	-0.0476494027844154	-0.0794873831255245	-1.38634984707731	-0.289190897881248	0.70993487292855	-1.45257429047624	-0.00222462917629684	-0.26303264860109	1.00789669532507	-1.24332648453068	-0.257316501437622	1.29100928683472	-0.486180601851864	0.695814300985425	-0.503581254137643	1.39530263973169	1.24005550372716	1.36915193446661	-3.50092882378782
RPL24	1.73944109959882	-0.486593549992314	-1.1093049071435	-1.57161690557606	1.42807426311305	0.405060842120228	-2.18717422069844	0.215823551341096	0.631039158777746	0.935250668459382	-2.48190202475343	1.0962924748188	2.28007569541438	-1.54401809106813	0.649551945588385	-1.25809599286226	2.65972717256916	0.977907954837178	0.101246997763774	-2.48078613230783
RPGRIP1L	-0.12918196335971	-0.0936147959118505	0.0975888542771912	0.0622110075898621	0.0629968974045072	-0.25312300825705	0.176041259677915	-0.18254764720509	-0.166137557394293	0.425766953178519	0.141531139571891	-0.198105525089134	-0.182611844045401	0.161787346381795	0.077398883180849	0.0771079256838973	-0.0704773943360215	-0.218131322638841	-0.195488646254867	0.406989437545831
RORA	-0.13471585732939	-0.00245075513881754	0.117728658939146	-0.0275901619415704	0.0470281154706313	-0.131202450751751	0.313050482832741	-0.0400441311308977	-0.325967701457143	0.184163800507051	0.23050499510933	-0.0295826029835888	-0.235038527739098	0.302851511361703	-0.268735375748345	0.0577395571680923	-0.0945611844595717	0.0558406672381304	0.018791397622631	-0.0378104375692829
ROR2	-0.897964449191863	-0.525824908831995	-0.0187159116869493	0.419511664525677	1.02299360518513	-0.850230278719049	-0.132271778474539	-0.508958910259283	-0.653897537505206	2.14535850495808	-0.194590878438719	-0.563716236560736	-0.334814517242284	0.375993464695252	0.717128167546486	0.133015067029346	-0.487939569110056	-0.529333428992338	0.151799273333305	0.732458657739744
ROR1	-0.0185109966333368	-0.0794848146647866	-0.125732531686231	0.155653981732494	0.0680743612518602	-0.249771699712354	-0.598875550332966	-0.417524058738	-0.401648923591504	1.66782023237483	-0.272947382981656	-0.486910560834269	-0.310318579216052	1.23813206140423	-0.167955538372255	-0.0156568765418994	-1.023611353114	-0.204455206546378	-0.0669672687637162	1.31069070496599
ROBO2	-0.102522124035512	-0.436925369879813	-0.44392224635115	-0.178200799251234	1.16157053951771	-0.30687419145482	0.0578836517548131	-0.589749917846697	-0.515917824393332	1.35465828194004	0.0212816601577259	-0.357623992660892	-0.637357218748868	0.0654669729690029	0.908232578283029	0.0245061834520657	-0.299655614232062	-0.457485816867738	-0.234799031377585	0.96743427902532
ROBO1	-1.83852403255884	0.0496564228300596	0.35622837193093	0.425119180382884	1.00752005741497	-0.913359237722279	0.121177173108489	-0.596324476814273	-0.304940562157146	1.69344710358521	0.838463806153896	-0.651031957907563	-0.43328543771633	0.013912456862748	0.231941132607249	1.03276754342346	-0.0983863218957293	-0.658524835778092	-0.996823459166487	0.720967073416851
RNF38	-0.205655303852997	0.0498295784551068	0.128901895432736	0.0598725693089621	-0.0329487393438059	-0.321768508482502	0.158488885534087	-0.171498573540505	-0.208911421748413	0.543689618237334	0.465863994752969	-0.190602618708533	-0.175641670347805	0.259653226027547	-0.359272931724178	0.19079051446064	-0.591839728455561	-0.225477712051961	0.124296230491807	0.502230695555075
RNF32	-0.224896990239089	-0.189257378590369	0.0386667931005329	0.0671678013555796	0.308319774373346	-0.14228203347955	0.216971936012857	-0.221313573174877	-0.254206733641906	0.400830404283475	0.274155043919772	0.0594949470430888	-0.375841887443391	0.00113126896260152	0.041060627517929	-0.048887893971318	-0.0600565066844778	-0.118813565889277	0.232732226786098	-0.00497426024102499
RNF220	0.497189410643308	0.94631903064853	0.790869629098088	-0.672071279567202	-1.56230679082272	0.412705713118958	0.655464945508905	1.17488793477827	0.00757102226599926	-2.25062961567213	-0.561638769847963	-0.217509662659522	0.468179318114341	0.205402607655987	0.105566506737153	0.281747532236266	0.278368974479627	0.420663798376331	-0.295371036103972	-0.685409268988251
RNF2	-0.171689294257843	-0.0168107198101195	-0.0277938519350496	0.316966351692693	-0.100672485689681	0.221597919639267	0.483121578816598	-0.361622826913738	-0.72026137720582	0.377164705663692	0.308683867678857	-0.0545563206810389	-0.483927291625244	0.565260232217266	-0.335460487589843	-0.0104704845679908	-0.639998711363436	0.0946056628921106	-0.0111021020701951	0.566965635109513
RNF180	0.220422326847149	-0.151821619747782	-0.0943531353256275	-0.0568885155671441	0.082640943793405	0.0736792866382978	-0.0674152156215686	-0.26429049069595	-0.0449182178239298	0.30294463750315	0.00635045102352061	0.149480045501267	-0.330222993170785	0.070614018566709	0.103778478079288	-0.100198913479482	-0.232027473635662	-0.0950773585769888	0.187643537300311	0.239660208391821
RNF165	-0.24871450719795	0.217959581703562	-0.14686765317353	-0.0600168418090661	0.237639420476981	-0.0994328497205932	-0.0800602359975273	-0.124238039496693	0.514427361251112	-0.210696236036299	-0.162280362613661	-0.398112335111314	-0.0553071413536843	0.695509568843511	-0.0798097297648517	-0.120739910726893	-0.503141836800981	-0.463403662338133	-0.697091067207497	1.7843764770735
RNF149	-0.396575566051716	-0.0768008604621766	-0.130347091281212	0.284864636444712	0.318858881350392	-0.382466699251977	0.146393569959343	-0.167527079994955	-0.408313041114488	0.811913250402079	0.0298229890009463	0.0414260680540641	-0.360547498311881	0.523293452858868	-0.233995011601997	0.0121098477208372	-0.230183974007965	-0.293788623611076	-0.00676032257007897	0.518623072468283
RNF146	0.20967681714402	0.0779037619939711	0.30266678651658	-0.31439623753487	-0.275851128119701	0.0812067163065295	0.177044563779881	-0.318042644261123	-0.104673113416368	0.164464477591078	-0.253650706118936	0.288154745148811	0.187384900595742	-0.051357617791532	-0.170531321834086	0.152760508692058	0.326250528314828	-0.243512852957519	-0.0355335907622774	-0.199964593287092
RNF13	-0.0106975318701839	-0.309187606675603	-0.0458024579633278	0.175058650194618	0.190628946314497	-0.411978245114923	0.532418152102613	-0.696570682421552	-0.722226737575338	1.2983575130092	0.859381473174386	0.674923619200717	-1.02022375163213	0.169483020309386	-0.683564361052355	0.000164272727806392	0.317813253683141	0.0862201339202251	-0.0752240067002354	-0.328973653630934
RNF128	0.00848836169350475	-0.36384229344702	0.24321499668604	-0.149470825714861	0.261609760782338	-0.114303513009617	-0.0344776490368872	-0.180318068010797	-0.502453883514374	0.831553113571675	1.19400794453159	-0.203808936005909	-0.706955954238595	-0.203902897937384	-0.0793401563496996	1.19543650829643	-0.0534164074805838	0.424638712745001	0.0895803810323645	-1.65623919459322
RNF10	-0.307513182265351	0.0284011800876112	0.244149381939181	-0.224019503672045	0.258982123910604	-0.216518556761828	0.350692186283677	-0.591853056594973	-0.564871195002242	1.02255062207537	0.329722182085693	0.593235627410539	-0.650627389856211	-0.252953078121475	-0.0193773415185454	0.419440976987673	-0.268338869425754	0.015030249810188	0.297890721411248	-0.464023078783351
RND3	-1.84589558256354	0.167841551474453	0.807674745028628	1.66944365753009	-0.799064371469632	-1.55946829341143	0.358082695558307	0.101825235464064	0.459020259980743	0.640540102408314	-0.306328641011394	0.85930337014325	-0.0818090520671184	1.01639667012765	-1.48756234719239	-0.348816477336822	-0.45812633186371	0.139988545494008	-0.0419480414241633	0.708902305130684
RLIM	-0.258407797647557	0.0683417879898691	-0.0243716075909495	-0.000652049804641841	0.215089667053279	-0.266600366188638	0.253874748840135	-0.268570864166266	-0.233473050675946	0.514769532190717	0.18228137046925	-0.148021153696437	-0.211941572657699	0.283059611610433	-0.105378255725547	0.0779313841814551	-0.232263843534679	-0.0844087261108601	-0.0577258333025679	0.296467018766652
RIPK4	0.726278914810666	0.799689212149373	-0.0535354098748551	-0.313500236940405	-1.15893248014478	0.833394219586513	1.111498900775	-0.388622409779662	-1.11593746438952	-0.440333246192333	-0.95215815998475	-1.10202277047119	-0.899134316825422	0.912744970438762	2.0405702768426	0.220922417379757	0.186076948315224	0.226541496363778	0.837698579331507	-1.47123944139027
RIMKLB	-0.0594714573337285	0.0471991174964295	-0.00662894878768583	-0.0342237727324424	0.0531250613574308	-0.010262302595347	0.329044369807859	0.160520870908211	-0.40934542648214	-0.0699575116385827	0.181985459185133	0.0260748925743028	-0.131237010331427	0.231163685008728	-0.307987026436735	0.321577429182625	-0.153621389840749	0.0307331273572258	-0.102769496541228	-0.0959196701578744
RIBC2	-0.191627173863206	-0.147197576203628	0.0794870641009155	0.0470322652117598	0.212305420754159	-0.353452679164777	0.133816443468417	-0.0715352967136109	-0.0388724717643567	0.330044004174327	0.137761427630473	-0.0245918740198641	-0.404074110445518	0.218558572595267	0.0723459842396408	-0.246550904450337	-0.0471291690293543	-0.0261882739489869	-0.0139818412812567	0.333850188709935
RHPN1	-0.163001560610984	-0.119305745386745	0.229797268848844	0.170923200715468	-0.118413163566583	-0.0393812672752887	0.216230871033297	0.206584947569706	0.0156743880170902	-0.399108939344803	-0.0520404189843986	-0.0760729797289388	-0.0955249818772801	0.0378870535509908	0.185751327039626	0.0918128509704066	-0.187709642140125	0.300002044344555	-0.125257191655734	-0.0788480615191016
RHOV	0.0535208749496956	-0.112321775435297	-0.268701581715399	-0.126516596277816	0.454019078478816	0.0739637049198978	-0.223532768683534	-0.457463066487886	-0.258040940932017	0.865073071183539	0.378956161574155	-0.298151750463904	-0.610299793086155	0.263800303038632	0.265695078937273	1.33323138522332	0.428706687064834	0.517393137933998	0.0572194144292304	-2.33655062465138
RHOU	-0.129046060242128	-0.375247278769717	0.147246503241892	0.863567884658744	-0.506521048888791	-0.643431455178227	-0.0863479297250951	-1.11296642070367	-0.535442675973369	2.37818848158036	-1.03688416318104	-0.125943448104957	-1.63404796111886	2.01006587748741	0.786809694917453	-1.41840073829573	-1.00441907483489	-0.0843837285436191	-0.00148273617625883	2.5086862778505
RHOJ	-0.218969698064887	0.0403223763712042	-0.0702263132169971	-0.123740193125176	0.372613828035858	-0.189090659476673	0.234348511144769	-0.330281929944902	-0.70341469280554	0.988438771082343	-0.167351861094266	-0.158363930907838	0.0324145205047044	0.722321042181941	-0.429019770684542	-0.346911484550732	-0.354702375108106	-1.00882110910112	-0.795920485653839	2.5063554544138
RHOG	0.0682223962690411	0.036379756852591	0.0970680961628658	-0.0606833983597732	-0.140986850924725	0.36000584489378	0.0281944314896361	0.29885652901498	0.141759489227805	-0.828816294626201	-0.562436185855265	-0.460869978053074	0.658782400168819	-0.321921010830958	0.686444774570479	0.302524681189916	0.842899212051504	-0.336598089209392	-0.181464069395028	-0.627361734637
RHOBTB3	-0.104759191082247	0.197635687142797	0.0427440847558582	-0.164495905185712	0.0288753243693041	0.0765197104406945	0.359688216570242	-0.110329216640586	-0.42268450004484	0.0968057896744909	0.40442316911109	-0.0287670404486318	-0.198431407648314	-0.102458309686424	-0.0747664113277189	0.185940606759075	-0.0496942738504615	-0.210831512788095	-0.138646103959386	0.213231283838868
RHOBTB2	-0.0814842079728102	0.14382699001961	0.0900324272287207	0.0343284785250138	-0.186703687800536	0.0991365906713764	-0.0843993001839252	0.2607565808042	0.102997624618451	-0.378491495910104	-0.223994502633118	-0.464593575276619	0.349568004224324	0.0813279794227864	0.257692094262628	0.560142550855227	-0.0936811617275817	-0.144320345386786	-0.0926771670551014	-0.229463876685759
RHOBTB1	-0.119169167987057	0.066010201158714	0.157321318222856	-0.00643647835916328	-0.0977258730353499	-0.177569815471606	0.213331498687058	-0.216751228892885	-0.163140903164262	0.344130448841695	0.158132045209327	0.0266270286091776	-0.0540851231602346	0.210875785319175	-0.341549735977445	-0.241707419293143	-0.170531813424235	0.0646183601653583	0.233961126501129	0.113659746050892
RGS7	-0.161529779990142	0.0254106752536284	0.399904179423141	0.0886429935659606	-0.352428068252588	-0.133417308917935	0.264313433848323	0.139526435587427	-0.110680840768696	-0.159741719749119	-0.0671969150768437	-0.0276328837067255	0.272620958994287	0.0829116888259884	-0.260702849036706	-0.621161127974687	0.105826274672577	0.151683615917394	0.623862422868891	-0.260211185484176
RGS16	-0.277493803375131	0.162207867351682	-0.136262588320353	0.230903416198254	0.020645108145549	0.093597118525984	-0.103997611600824	0.0408841959160141	-0.161895613879088	0.131411911037913	0.192315671510668	0.0155885138292873	-0.258103763384503	0.154973625374342	-0.104774047329795	-0.301078307963016	-0.288516385567987	0.157584228776084	0.245153827580724	0.186856637174194
RGMB	-0.500123548004101	0.033103932152533	0.118835239716125	0.302510985393476	0.0456733907419666	-0.435751096867877	0.148469955135528	0.0134948642508368	0.02615824602508	0.247628031456431	0.366980342960074	-0.0772435947365917	-0.250618307624684	0.472395224610604	-0.511513665209401	-0.478701260887773	-1.55072614816158	-0.832787800247057	0.293952026096134	2.56826318320027
RGMA	-0.514893556771301	1.37923772300033	0.946029411185853	-0.52056093044406	-1.28981264697082	-0.0897339450169357	0.48165774468389	0.505653900000764	0.219495785722339	-1.11707348539006	-0.601289936547094	-0.520606177049394	0.822942688476971	0.350278782874106	-0.0513253577545889	-0.579261491294144	-0.968803447507876	-1.12028362507978	-0.180827314063617	2.84917587794542
RFXANK	0.359725233163801	0.489751320682561	-0.329615990780023	-0.156854671215052	-0.363005891851286	0.526949979720337	0.1591522717199	0.0830222223386627	0.507917804909737	-1.27704227868864	0.29383589995019	-0.218461931155371	-0.0293225812670999	-0.052606305836072	0.0065549183083542	-0.147005671086748	0.110167885772761	0.610509519191927	0.25715969208559	-0.830831425963528
RFX7	-0.150160060743517	-0.118129029377618	-0.0499237744670138	0.118336896697597	0.199875967890553	-0.000254328566626327	0.162786224404708	-0.226542002196884	-0.267590875816474	0.331600982175276	-0.142053141903835	-0.624299359805363	-0.0289111098481536	0.674418367286513	0.120845244270837	0.235818553997761	-0.370165110448047	-0.685207099539623	0.00591869491091135	0.813634961078998
RFX6	0	0	0	0	0	0.212551594650581	0.0439299709072493	0.0491215938201461	-0.152801579688988	-0.152801579688988	0	0	0	0	0	-0.0594394263094791	-0.0594394263094791	-0.0594394263094791	-0.0594394263094791	0.237757705237917
RFX3	-0.294593734431414	-0.204660997925125	0.181718209516518	0.150513531944869	0.167022990895152	-0.167100864266567	0.0995654329973887	-0.120149987420604	-0.240914320075387	0.428599738765169	0.190454587713845	-0.0760610349167563	-0.34928751628572	0.0444561885535872	0.190437774935043	0.162379018656658	-0.182966729490891	-0.125048039254207	-0.0357221665680698	0.18135791665651
RFX2	1.32648863577368	0.205832963990817	-0.137744595233139	-0.728894698085955	-0.665682306445399	1.38378372974801	0.220639150175266	-0.193432862193418	-0.638124901656886	-0.772865116072968	0.4967331107597	-0.0968549830567285	0.208820351263339	-0.191521867228082	-0.417176611738227	0.333044452207929	0.0438761039279778	-0.284033757254022	-0.547092260495159	0.454205461613275
