Tau	D1	D3	D4	Tau_info	gene	names
COL22A1	0.556853625418712	1.75762323309003	22.1959841545958	27.0267441658737	MAX_ D4	COL22A1	lChiF
COL25A1	0.688297780630902	21.4383064604346	8.886264529179	4.47847087728567	MAX_ D1	COL25A1	lChiF
COL2A1	0.841747742962939	1719.92820097138	236.116690265241	308.248349225586	MAX_ D1	COL2A1	lChiF
COL8A1	0.592307739691997	0.566357644833118	3.91496711660591	2.62584594076802	MAX_ D3	COL8A1	lChiF
COL8A2	0.753072906686876	116.229739427354	32.132824617619	25.2677188090577	MAX_ D1	COL8A2	lChiF
COL9A1	0.904764915467571	171.894077060687	15.6013007238145	17.1393931951822	MAX_ D1	COL9A1	lChiF
COL9A2	0.958469275672904	535.231461584773	23.1510996128535	21.3060009516783	MAX_ D1	COL9A2	lChiF
COL9A3	0.934258411775134	188.530718752528	12.7652495536516	12.023368206282	MAX_ D1	COL9A3	lChiF
COLQ	0.592911477756744	1.52934508910845	3.30563482663834	1.16202690419564	MAX_ D3	COLQ	lChiF
COMTD1	0.505558225727857	38.1417355865451	22.764751456131	14.9529833783296	MAX_ D1	COMTD1	lChiF
COQ10A	0.521855181401574	20.6384177828956	9.38697270005309	10.3493323538692	MAX_ D1	COQ10A	lChiF
CORO6	0.605236364832369	0.679801070160925	4.21594176452214	2.64879992307467	MAX_ D3	CORO6	lChiF
CPAMD8	0.658982804178681	70.3135391600788	27.3396196024241	20.6166323028611	MAX_ D1	CPAMD8	lChiF
CPLX1	0.53330314777183	1.38660331242753	3.24102742466206	4.95785509908167	MAX_ D4	CPLX1	lChiF
CPLX2	0.538495922680405	47.5220064540638	156.565653967996	221.111438069406	MAX_ D4	CPLX2	lChiF
CPNE7	0.751136214944621	5.37872623999381	1.47886159163716	1.19827875008593	MAX_ D1	CPNE7	lChiF
