Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD019018	0.619313717476389	1.17456358384582	0.480470777168933	3.25783379237622	4.30176445271684	MAX_ D4	AMEX60DD019018	eAxmF
AMEX60DD019143	0.680911104904001	1.98381046184438	2.10156390816456	7.21860267688341	2.82475348690231	MAX_ D3	AMEX60DD019143	eAxmF
AMEX60DD019362	0.608381287671123	2.94096647321861	12.7813581151868	4.17455416038203	7.90073638705046	MAX_ D2	AMEX60DD019362	eAxmF
AMEX60DD019373	0.65134726424517	2.19311156561695	1.92333317199265	3.93557286421166	0	MAX_ D3	AMEX60DD019373	eAxmF
AMEX60DD019505	0.677225604505004	1.15896424803299	0.152965386619755	3.38666401736108	1.96745565819239	MAX_ D3	AMEX60DD019505	eAxmF
AMEX60DD019754	0.832352243360376	3.99077828680786	0	1.43983042246883	0.567304658619547	MAX_ D1	AMEX60DD019754	eAxmF
AMEX60DD019968	0.625510264206112	1.38978937030559	1.443906846248	4.21414172413137	1.90076224605028	MAX_ D3	AMEX60DD019968	eAxmF
AMEX60DD020020	0.570296179481265	2.41653782142909	2.39543169661374	5.30813058974682	2.03080246463689	MAX_ D3	AMEX60DD020020	eAxmF
AMEX60DD020045	0.507115842730612	2.08584342942065	1.2360525936912	3.09808669618282	1.25909752807487	MAX_ D3	AMEX60DD020045	eAxmF
AMEX60DD020055	0.905502632743912	0.773621879133487	0.407074399509124	4.16482953591331	0	MAX_ D3	AMEX60DD020055	eAxmF
AMEX60DD020069	0.663136691349063	8.63785214238983	4.74474913826515	2.09356168997209	1.89101552873182	MAX_ D1	AMEX60DD020069	eAxmF
AMEX60DD020100	0.632554427472355	3.07458727527006	4.07671616304288	0.689674344371496	0.729652294044434	MAX_ D2	AMEX60DD020100	eAxmF
AMEX60DD020169	0.703515101476643	0.577413431527168	0.619737669101956	3.19466797366217	1.64436132933202	MAX_ D3	AMEX60DD020169	eAxmF
AMEX60DD020180	0.939727764738513	0.72111360679411	0	0	3.98809171788422	MAX_ D4	AMEX60DD020180	eAxmF
