Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
HAPLN1	0.574900552924577	533.299010576976	309.092511083018	268.310082896921	180.36247185708	149.055392251552	MAX_ D1	HAPLN1	lCorF
HHIP	0.52126959486291	71.9665015576961	46.3952897847351	38.912323877475	23.8933227653055	28.6092733605438	MAX_ D1	HHIP	lCorF
HOGA1	0.582917867548506	0.264660958924148	1.30997861500746	3.0766982666096	2.39280804664827	1.16549587520951	MAX_ D3	HOGA1	lCorF
HOMER2	0.509343944664314	16.8813879531144	9.95084891015613	7.51375791117581	8.76677732749385	6.90043673784016	MAX_ D1	HOMER2	lCorF
HOXB2	0.599551108852286	2.36049784813439	2.94730563942527	7.09416367247254	12.5680422326906	15.5887617275934	MAX_ D5	HOXB2	lCorF
HOXB9	0.585482241073688	1.17496788033258	2.46800072092774	3.58539172170546	1.72062703802107	0.581238526135809	MAX_ D3	HOXB9	lCorF
HOXC12	0.550084107592624	2.03834915449586	0.204030187147851	1.46777805623714	3.62481671313882	4.07574739790378	MAX_ D5	HOXC12	lCorF
HPSE2	0.638125531257983	29.9031177476068	14.2246329895458	10.5208127490645	5.37238232119298	13.1668713347775	MAX_ D1	HPSE2	lCorF
HRC	0.54051189477492	1.42385322308306	3.12426320821985	4.84868746918289	3.11321034748382	1.25033009338701	MAX_ D3	HRC	lCorF
HSPB2	0.515670825314529	16.1667190979959	18.5894853955267	27.8901521622029	10.2546105456859	9.02124247507923	MAX_ D3	HSPB2	lCorF
HTR1D	0.569362160837077	3.40874858699444	1.93251712452626	1.48954279447586	1.30833917031398	1.14134541369571	MAX_ D1	HTR1D	lCorF
IBSP	0.566735849678888	17.7191560000119	15.8463874347707	15.7969850838151	28.8618716987021	0.65672875426272	MAX_ D4	IBSP	lCorF
IGFBP7	0.518216172563209	52.8515075969087	68.6993017920473	78.1322397159671	80.6721406643802	145.477688230457	MAX_ D5	IGFBP7	lCorF
IL17REL	0.599844041866632	3.41680328727158	1.3976344412929	2.17205679620078	0.594597440804206	1.30472809438772	MAX_ D1	IL17REL	lCorF
ITGA4	0.584146048115644	10.3762405160896	5.9290281115861	4.30522760848857	3.85661440403221	3.16913237316685	MAX_ D1	ITGA4	lCorF
KCNA1	0.568199281437877	8.10199884130992	4.29064488631174	3.8449210721138	2.74388754225987	3.11434218518303	MAX_ D1	KCNA1	lCorF
KCND3	0.562335880853726	8.2829515662038	3.69362491693684	2.86014023933297	4.62905228160275	3.31778536674277	MAX_ D1	KCND3	lCorF
KCNIP4	0.527962779484154	21.4649106498382	10.542089821404	5.12111758604228	7.34596463635545	17.5197750032807	MAX_ D1	KCNIP4	lCorF
KCNS3	0.509256063570185	12.6917291102613	10.7948013234203	9.82203951982737	23.4121892177319	28.8952929219498	MAX_ D5	KCNS3	lCorF
KLF5	0.621634765025169	255.762508398916	152.322201863381	80.5371664098988	81.027380651157	73.1998174279954	MAX_ D1	KLF5	lCorF
KLHL40	0.503216591970805	4.26322708852588	10.9988273483151	16.3551954001294	9.30013910947319	7.9377652931246	MAX_ D3	KLHL40	lCorF
KRT80	0.573118620141517	12.3939391642102	6.19297942857397	4.182352590055	6.40306184541956	4.38457354515202	MAX_ D1	KRT80	lCorF
LAMC2	0.557032500110776	4.85228094218325	2.88448099282708	1.42153120537113	1.03401774789351	3.25758108478445	MAX_ D1	LAMC2	lCorF
LBX1	0.554019979142726	6.90337945957269	9.4162200926941	17.5298916164615	8.05077014558624	6.90155601708799	MAX_ D3	LBX1	lCorF
LGALS2	0.555319593332944	3.72787348065646	0.505168254843464	3.70905722950749	0.9763378270343	1.44028587014134	MAX_ D1	LGALS2	lCorF
LGI1	0.513531453698086	1.48671286683841	4.77909185589481	2.23579100765745	2.49488706345995	3.08212053316604	MAX_ D2	LGI1	lCorF
LHX9	0.85681392446618	80.7208139185562	29.3557110486126	14.2251055708312	1.25749608495062	1.39407353118099	MAX_ D1	LHX9	lCorF
LIN28B	0.536189132876073	1.6898613863585	1.24118916761694	1.82226573606741	3.72009913365721	4.56727947980358	MAX_ D5	LIN28B	lCorF
LMOD2	0.609129934906268	1.92369629982885	3.77846630669233	2.23910433213099	1.02598420577745	0.718772647267932	MAX_ D2	LMOD2	lCorF
LOC109305489	0.585317555756211	7.23003960769173	2.56839086139507	4.02280866124804	3.72040417072809	1.68107829261684	MAX_ D1	LOC109305489	lCorF
LOC109305593	0.72460793726421	0.656017521870531	5.15679638213848	0.568937763026543	2.18424201531288	2.27136587093235	MAX_ D2	LOC109305593	lCorF
LOC109305730	0.580288133520948	0	3.00961087493829	1.27537851841656	3.69642304885414	1.92074107516819	MAX_ D4	LOC109305730	lCorF
LOC109305761	0.681617695145457	2.50893657489429	0	2.46464242811141	3.9053513081372	0	MAX_ D4	LOC109305761	lCorF
LOC109305766	0.556278838697985	6.7899567571145	7.63886435451329	11.0996428265179	3.57725857724647	1.69450593120614	MAX_ D3	LOC109305766	lCorF
LOC109305892	1	3.21042203180888	0	0	0	0	MAX_ D1	LOC109305892	lCorF
LOC109305915	0.558879005316514	1.61038719690889	1.7305284644135	7.48822760560817	5.4500181815717	4.42192379631478	MAX_ D3	LOC109305915	lCorF
LOC109306016	0.673355771950627	7.14404912641203	3.88074922321493	2.94801956902539	2.05744622068989	0.448034635244416	MAX_ D1	LOC109306016	lCorF
LOC109306020	0.887555147408905	18.6849908604538	6.70614989542144	0.327180518373086	1.3707937580842	0	MAX_ D1	LOC109306020	lCorF
LOC109306078	1	0	0	0	3.13654611391525	0	MAX_ D4	LOC109306078	lCorF
LOC109306088	0.514395151734559	5.48585254573004	11.6640012917649	7.51242433052433	5.50867359489873	4.14943183866852	MAX_ D2	LOC109306088	lCorF
LOC109306092	0.569912366878401	3.05099359119933	1.60441860613201	5.24916993080564	8.67970287430737	5.02754933350139	MAX_ D4	LOC109306092	lCorF
LOC109306102	0.594851541661122	5.17870241741001	7.36932536936149	0	7.74285791325656	0	MAX_ D4	LOC109306102	lCorF
LOC109306183	1	0	0	5.46912317603337	0	0	MAX_ D3	LOC109306183	lCorF
LOC109306219	0.713189922634904	7.08034178219693	3.64988552771704	0.591444618273329	2.99079800537528	0.890725345927233	MAX_ D1	LOC109306219	lCorF
LOC109306225	0.82357475850837	0.921533357926952	0	0.589195779420579	1.27176303031386	3.94287708512701	MAX_ D5	LOC109306225	lCorF
LOC109306228	0.601024096946069	2.12247393439976	2.69322310323605	2.35930519980109	6.90203577229088	3.83998158320427	MAX_ D4	LOC109306228	lCorF
LOC109306246	0.599312692799706	5.67959207504255	2.37388532776961	0.747781288031679	5.07482090629792	0.906474296080514	MAX_ D1	LOC109306246	lCorF
LOC109306249	0.976485200808551	0	4.11622108166171	0	0.387168448651533	0	MAX_ D2	LOC109306249	lCorF
LOC109306261	0.760694091391143	5.91485363469136	5.66183769335286	0	0	0	MAX_ D1	LOC109306261	lCorF
LOC109306374	0.584283639958147	2.46886168504143	0.416298042020767	2.51654401688899	4.25290177400608	1.6702996364702	MAX_ D4	LOC109306374	lCorF
LOC109306402	0.73348301632502	4.05937282896861	1.03111401877635	8.9738153865011	2.10836472413618	2.36784526358446	MAX_ D3	LOC109306402	lCorF
LOC109306463	0.675051241710122	0	6.75952523420053	5.41318092303135	1.13264165224717	2.24017475065172	MAX_ D2	LOC109306463	lCorF
LOC109306524	0.58541908919572	42.7032944191199	16.4183651922098	17.7238092795487	18.0009968832443	18.6727114234854	MAX_ D1	LOC109306524	lCorF
LOC109306611	0.885836221379261	1.56869432449701	6.74290055389596	0	0	1.51048569988955	MAX_ D2	LOC109306611	lCorF
LOC109306618	0.740944664670682	0	2.69611318731089	0.962475093090759	4.46325863787109	0.966335571979027	MAX_ D4	LOC109306618	lCorF
LOC109306652	0.569467524172862	1.52428604542397	4.09226684453107	1.41923638192058	2.72095910381943	1.3829335741211	MAX_ D2	LOC109306652	lCorF
LOC109306654	0.909377615823885	0	2.09192396702194	5.77099131202647	0	0	MAX_ D3	LOC109306654	lCorF
