Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD010250	0.522416119114139	3.08938464163712	9.13345639888212	3.84975136414073	6.14683865286193	MAX_ D2	AMEX60DD010250	lAxmF
AMEX60DD010263	0.914472557502717	0.461310806208982	0	3.54453393809704	0.448153961501804	MAX_ D3	AMEX60DD010263	lAxmF
AMEX60DD010283	0.570826905271872	1.57363842041213	1.6855018881473	3.51085855084175	1.26115777969296	MAX_ D3	AMEX60DD010283	lAxmF
AMEX60DD010408	0.814594589159711	1.80566162268223	0.858517826031286	6.15912041896051	0.761623306363048	MAX_ D3	AMEX60DD010408	lAxmF
AMEX60DD010422	0.581033480475637	3.3542526074196	3.75787214508504	0.855812115772757	0.513203117139135	MAX_ D2	AMEX60DD010422	lAxmF
AMEX60DD010446	0.869260410468367	1.19895805290301	0.351464417452938	6.09455312656427	0.839975652081287	MAX_ D3	AMEX60DD010446	lAxmF
AMEX60DD010451	0.812271785560174	1.3537532070058	0	0.577873134248427	3.42982779123555	MAX_ D4	AMEX60DD010451	lAxmF
AMEX60DD010546	0.75466452793635	4.19194084011477	1.76877043962472	0.604225655028485	0.712299259964148	MAX_ D1	AMEX60DD010546	lAxmF
AMEX60DD010548	0.520580501940891	110.830441894014	19.3905120505785	58.7454463795225	81.2668660373914	MAX_ D1	AMEX60DD010548	lAxmF
AMEX60DD010580	0.505283375991396	7.51773934105308	3.66369896361785	10.5656821346085	4.49961748327369	MAX_ D3	AMEX60DD010580	lAxmF
AMEX60DD010601	0.733252814926113	0	1.81761514632565	1.03485230735702	3.56450803519265	MAX_ D4	AMEX60DD010601	lAxmF
AMEX60DD010674	0.619629943089796	2.54828359963207	5.82930598561967	2.40840937340368	1.69518737545569	MAX_ D2	AMEX60DD010674	lAxmF
AMEX60DD010676	0.693666064380117	4.76764460478751	1.04425485570152	0.594542551582516	2.74267659898034	MAX_ D1	AMEX60DD010676	lAxmF
AMEX60DD010853	0.536648190252666	12.03846721753	2.65810326905841	7.1345106189902	6.94152282743083	MAX_ D1	AMEX60DD010853	lAxmF
AMEX60DD010855	0.823430983966797	1.68432085057698	4.20939941833169	0	0.545427689579715	MAX_ D2	AMEX60DD010855	lAxmF
